Worker ID  PID        Elapsed (ms)    Progress (%)    Current Time
17         85550      4779            47.79           2024-12-18T14:47:07.614177+08:00
18         85542      4749            47.49           2024-12-18T14:47:07.623325+08:00
21         85543      4738            47.38           2024-12-18T14:47:07.623541+08:00
11         85555      4633            46.33           2024-12-18T14:47:07.636562+08:00
23         85546      4666            46.66           2024-12-18T14:47:07.63909+08:00
12         85556      4590            45.90           2024-12-18T14:47:07.643105+08:00
14         85553      4416            44.16           2024-12-18T14:47:07.644535+08:00
10         85551      4800            48.00           2024-12-18T14:47:07.64496+08:00
20         85548      4729            47.29           2024-12-18T14:47:07.648018+08:00
2          85560      4628            46.28           2024-12-18T14:47:07.654375+08:00
16         85540      4767            47.67           2024-12-18T14:47:07.65934+08:00
4          85545      4753            47.53           2024-12-18T14:47:07.664595+08:00
15         85562      4615            46.15           2024-12-18T14:47:07.664913+08:00
7          85561      4601            46.01           2024-12-18T14:47:07.665561+08:00
19         85541      4800            48.00           2024-12-18T14:47:07.666427+08:00
6          85563      4514            45.14           2024-12-18T14:47:07.667535+08:00
17         85550      4833            48.33           2024-12-18T14:47:07.667914+08:00
5          85544      4700            47.00           2024-12-18T14:47:07.681524+08:00
21         85543      4800            48.00           2024-12-18T14:47:07.684825+08:00
1          85554      4684            46.84           2024-12-18T14:47:07.700104+08:00
22         85549      4887            48.87           2024-12-18T14:47:07.700119+08:00
3          85559      4684            46.84           2024-12-18T14:47:07.702492+08:00
9          85558      4659            46.59           2024-12-18T14:47:07.704819+08:00
0          85552      4849            48.49           2024-12-18T14:47:07.709022+08:00
8          85557      4691            46.91           2024-12-18T14:47:07.723302+08:00
17         85550      4900            49.00           2024-12-18T14:47:07.735058+08:00
13         85547      4878            48.78           2024-12-18T14:47:07.736362+08:00
16         85540      4849            48.49           2024-12-18T14:47:07.742234+08:00
14         85553      4518            45.18           2024-12-18T14:47:07.746353+08:00
1          85554      4733            47.33           2024-12-18T14:47:07.749593+08:00
11         85555      4749            47.49           2024-12-18T14:47:07.752788+08:00
4          85545      4842            48.42           2024-12-18T14:47:07.753095+08:00
23         85546      4791            47.91           2024-12-18T14:47:07.763943+08:00
19         85541      4900            49.00           2024-12-18T14:47:07.766427+08:00
8          85557      4742            47.42           2024-12-18T14:47:07.774535+08:00
16         85540      4900            49.00           2024-12-18T14:47:07.79246+08:00
10         85551      4953            49.53           2024-12-18T14:47:07.798114+08:00
21         85543      4917            49.17           2024-12-18T14:47:07.802228+08:00
6          85563      4650            46.50           2024-12-18T14:47:07.804424+08:00
11         85555      4803            48.03           2024-12-18T14:47:07.806743+08:00
20         85548      4892            48.92           2024-12-18T14:47:07.811104+08:00
12         85556      4762            47.62           2024-12-18T14:47:07.81505+08:00
7          85561      4756            47.56           2024-12-18T14:47:07.820777+08:00
18         85542      4951            49.51           2024-12-18T14:47:07.825662+08:00
1          85554      4813            48.13           2024-12-18T14:47:07.829636+08:00
8          85557      4800            48.00           2024-12-18T14:47:07.832075+08:00
15         85562      4790            47.90           2024-12-18T14:47:07.839625+08:00
23         85546      4878            48.78           2024-12-18T14:47:07.850852+08:00
14         85553      4623            46.23           2024-12-18T14:47:07.851447+08:00
6          85563      4706            47.06           2024-12-18T14:47:07.859856+08:00
2          85560      4841            48.41           2024-12-18T14:47:07.866882+08:00
22         85549      5055            50.55           2024-12-18T14:47:07.868546+08:00
5          85544      4887            48.87           2024-12-18T14:47:07.869294+08:00
9          85558      4836            48.36           2024-12-18T14:47:07.881729+08:00
13         85547      5031            50.31           2024-12-18T14:47:07.888537+08:00
23         85546      4919            49.19           2024-12-18T14:47:07.892278+08:00
15         85562      4847            48.47           2024-12-18T14:47:07.896421+08:00
0          85552      5037            50.37           2024-12-18T14:47:07.896565+08:00
3          85559      4880            48.80           2024-12-18T14:47:07.899205+08:00
17         85550      5066            50.66           2024-12-18T14:47:07.900828+08:00
11         85555      4907            49.07           2024-12-18T14:47:07.91102+08:00
4          85545      5002            50.02           2024-12-18T14:47:07.913239+08:00
16         85540      5026            50.26           2024-12-18T14:47:07.919069+08:00
21         85543      5038            50.38           2024-12-18T14:47:07.922935+08:00
20         85548      5009            50.09           2024-12-18T14:47:07.928044+08:00
18         85542      5065            50.65           2024-12-18T14:47:07.939843+08:00
12         85556      4888            48.88           2024-12-18T14:47:07.941194+08:00
6          85563      4803            48.03           2024-12-18T14:47:07.956614+08:00
8          85557      4926            49.26           2024-12-18T14:47:07.958761+08:00
1          85554      4945            49.45           2024-12-18T14:47:07.961292+08:00
5          85544      4981            49.81           2024-12-18T14:47:07.963322+08:00
14         85553      4743            47.43           2024-12-18T14:47:07.971512+08:00
2          85560      4949            49.49           2024-12-18T14:47:07.974573+08:00
10         85551      5135            51.35           2024-12-18T14:47:07.979168+08:00
15         85562      4931            49.31           2024-12-18T14:47:07.980792+08:00
23         85546      5015            50.15           2024-12-18T14:47:07.987681+08:00
0          85552      5139            51.39           2024-12-18T14:47:07.998297+08:00
9          85558      4955            49.55           2024-12-18T14:47:08.00074+08:00
7          85561      4944            49.44           2024-12-18T14:47:08.00823+08:00
18         85542      5138            51.38           2024-12-18T14:47:08.012624+08:00
22         85549      5200            52.00           2024-12-18T14:47:08.013216+08:00
16         85540      5124            51.24           2024-12-18T14:47:08.016716+08:00
4          85545      5107            51.07           2024-12-18T14:47:08.018613+08:00
13         85547      5169            51.69           2024-12-18T14:47:08.026435+08:00
17         85550      5199            51.99           2024-12-18T14:47:08.03383+08:00
20         85548      5116            51.16           2024-12-18T14:47:08.03521+08:00
19         85541      5170            51.70           2024-12-18T14:47:08.037003+08:00
21         85543      5164            51.64           2024-12-18T14:47:08.048957+08:00
11         85555      5046            50.46           2024-12-18T14:47:08.049949+08:00
3          85559      5034            50.34           2024-12-18T14:47:08.052948+08:00
12         85556      5010            50.10           2024-12-18T14:47:08.063503+08:00
14         85553      4836            48.36           2024-12-18T14:47:08.064235+08:00
2          85560      5043            50.43           2024-12-18T14:47:08.069215+08:00
23         85546      5100            51.00           2024-12-18T14:47:08.072325+08:00
18         85542      5200            52.00           2024-12-18T14:47:08.074331+08:00
0          85552      5223            52.23           2024-12-18T14:47:08.082385+08:00
6          85563      4930            49.30           2024-12-18T14:47:08.083525+08:00
5          85544      5105            51.05           2024-12-18T14:47:08.087343+08:00
15         85562      5043            50.43           2024-12-18T14:47:08.092982+08:00
1          85554      5082            50.82           2024-12-18T14:47:08.098829+08:00
8          85557      5086            50.86           2024-12-18T14:47:08.118556+08:00
2          85560      5100            51.00           2024-12-18T14:47:08.125459+08:00
10         85551      5286            52.86           2024-12-18T14:47:08.130789+08:00
7          85561      5071            50.71           2024-12-18T14:47:08.135674+08:00
4          85545      5226            52.26           2024-12-18T14:47:08.137006+08:00
9          85558      5094            50.94           2024-12-18T14:47:08.139637+08:00
20         85548      5234            52.34           2024-12-18T14:47:08.152656+08:00
19         85541      5287            52.87           2024-12-18T14:47:08.153772+08:00
13         85547      5303            53.03           2024-12-18T14:47:08.161131+08:00
16         85540      5273            52.73           2024-12-18T14:47:08.165787+08:00
17         85550      5332            53.32           2024-12-18T14:47:08.167478+08:00
12         85556      5116            51.16           2024-12-18T14:47:08.168996+08:00
0          85552      5311            53.11           2024-12-18T14:47:08.170984+08:00
18         85542      5300            53.00           2024-12-18T14:47:08.17433+08:00
23         85546      5202            52.02           2024-12-18T14:47:08.175145+08:00
5          85544      5207            52.07           2024-12-18T14:47:08.188711+08:00
22         85549      5376            53.76           2024-12-18T14:47:08.189159+08:00
3          85559      5170            51.70           2024-12-18T14:47:08.189212+08:00
11         85555      5187            51.87           2024-12-18T14:47:08.190709+08:00
6          85563      5045            50.45           2024-12-18T14:47:08.199026+08:00
14         85553      4972            49.72           2024-12-18T14:47:08.200336+08:00
21         85543      5315            53.15           2024-12-18T14:47:08.200553+08:00
10         85551      5393            53.93           2024-12-18T14:47:08.237268+08:00
1          85554      5222            52.22           2024-12-18T14:47:08.238242+08:00
15         85562      5202            52.02           2024-12-18T14:47:08.251763+08:00
8          85557      5221            52.21           2024-12-18T14:47:08.253737+08:00
4          85545      5343            53.43           2024-12-18T14:47:08.254496+08:00
9          85558      5213            52.13           2024-12-18T14:47:08.259437+08:00
0          85552      5400            54.00           2024-12-18T14:47:08.260134+08:00
14         85553      5037            50.37           2024-12-18T14:47:08.265361+08:00
20         85548      5348            53.48           2024-12-18T14:47:08.26689+08:00
13         85547      5412            54.12           2024-12-18T14:47:08.270154+08:00
7          85561      5214            52.14           2024-12-18T14:47:08.278592+08:00
16         85540      5390            53.90           2024-12-18T14:47:08.283138+08:00
22         85549      5470            54.70           2024-12-18T14:47:08.283432+08:00
19         85541      5422            54.22           2024-12-18T14:47:08.288779+08:00
23         85546      5317            53.17           2024-12-18T14:47:08.290211+08:00
5          85544      5310            53.10           2024-12-18T14:47:08.291827+08:00
6          85563      5140            51.40           2024-12-18T14:47:08.293515+08:00
12         85556      5245            52.45           2024-12-18T14:47:08.298151+08:00
3          85559      5283            52.83           2024-12-18T14:47:08.301816+08:00
11         85555      5299            52.99           2024-12-18T14:47:08.303459+08:00
18         85542      5432            54.32           2024-12-18T14:47:08.306563+08:00
21         85543      5426            54.26           2024-12-18T14:47:08.311092+08:00
2          85560      5293            52.93           2024-12-18T14:47:08.318966+08:00
17         85550      5489            54.89           2024-12-18T14:47:08.324107+08:00
8          85557      5308            53.08           2024-12-18T14:47:08.340405+08:00
1          85554      5333            53.33           2024-12-18T14:47:08.34984+08:00
4          85545      5446            54.46           2024-12-18T14:47:08.356844+08:00
14         85553      5134            51.34           2024-12-18T14:47:08.362773+08:00
10         85551      5523            55.23           2024-12-18T14:47:08.367644+08:00
20         85548      5449            54.49           2024-12-18T14:47:08.368042+08:00
13         85547      5517            55.17           2024-12-18T14:47:08.374592+08:00
9          85558      5329            53.29           2024-12-18T14:47:08.375013+08:00
0          85552      5523            55.23           2024-12-18T14:47:08.382579+08:00
23         85546      5411            54.11           2024-12-18T14:47:08.383731+08:00
5          85544      5405            54.05           2024-12-18T14:47:08.386755+08:00
15         85562      5344            53.44           2024-12-18T14:47:08.393517+08:00
7          85561      5329            53.29           2024-12-18T14:47:08.393818+08:00
16         85540      5506            55.06           2024-12-18T14:47:08.399052+08:00
12         85556      5350            53.50           2024-12-18T14:47:08.402841+08:00
6          85563      5256            52.56           2024-12-18T14:47:08.409647+08:00
19         85541      5544            55.44           2024-12-18T14:47:08.41132+08:00
21         85543      5526            55.26           2024-12-18T14:47:08.411517+08:00
22         85549      5605            56.05           2024-12-18T14:47:08.418502+08:00
3          85559      5403            54.03           2024-12-18T14:47:08.422185+08:00
17         85550      5593            55.93           2024-12-18T14:47:08.427866+08:00
11         85555      5424            54.24           2024-12-18T14:47:08.428207+08:00
18         85542      5562            55.62           2024-12-18T14:47:08.436933+08:00
2          85560      5411            54.11           2024-12-18T14:47:08.436967+08:00
14         85553      5217            52.17           2024-12-18T14:47:08.445028+08:00
4          85545      5540            55.40           2024-12-18T14:47:08.451311+08:00
8          85557      5432            54.32           2024-12-18T14:47:08.464959+08:00
7          85561      5404            54.04           2024-12-18T14:47:08.468544+08:00
23         85546      5522            55.22           2024-12-18T14:47:08.494308+08:00
20         85548      5576            55.76           2024-12-18T14:47:08.494603+08:00
0          85552      5636            56.36           2024-12-18T14:47:08.495808+08:00
1          85554      5487            54.87           2024-12-18T14:47:08.5033+08:00
4          85545      5600            56.00           2024-12-18T14:47:08.510819+08:00
3          85559      5500            55.00           2024-12-18T14:47:08.518425+08:00
14         85553      5300            53.00           2024-12-18T14:47:08.527838+08:00
8          85557      5500            55.00           2024-12-18T14:47:08.532066+08:00
6          85563      5382            53.82           2024-12-18T14:47:08.536355+08:00
10         85551      5697            56.97           2024-12-18T14:47:08.541984+08:00
5          85544      5563            55.63           2024-12-18T14:47:08.544595+08:00
13         85547      5690            56.90           2024-12-18T14:47:08.548305+08:00
9          85558      5507            55.07           2024-12-18T14:47:08.552596+08:00
7          85561      5500            55.00           2024-12-18T14:47:08.564026+08:00
12         85556      5515            55.15           2024-12-18T14:47:08.568567+08:00
23         85546      5600            56.00           2024-12-18T14:47:08.572318+08:00
19         85541      5708            57.08           2024-12-18T14:47:08.575157+08:00
11         85555      5573            55.73           2024-12-18T14:47:08.576814+08:00
16         85540      5689            56.89           2024-12-18T14:47:08.581994+08:00
15         85562      5537            55.37           2024-12-18T14:47:08.586362+08:00
21         85543      5714            57.14           2024-12-18T14:47:08.599548+08:00
18         85542      5728            57.28           2024-12-18T14:47:08.602876+08:00
22         85549      5793            57.93           2024-12-18T14:47:08.60604+08:00
2          85560      5589            55.89           2024-12-18T14:47:08.61514+08:00
17         85550      5791            57.91           2024-12-18T14:47:08.625747+08:00
4          85545      5715            57.15           2024-12-18T14:47:08.62591+08:00
14         85553      5400            54.00           2024-12-18T14:47:08.627837+08:00
3          85559      5613            56.13           2024-12-18T14:47:08.631772+08:00
8          85557      5601            56.01           2024-12-18T14:47:08.633862+08:00
1          85554      5642            56.42           2024-12-18T14:47:08.658853+08:00
0          85552      5804            58.04           2024-12-18T14:47:08.663694+08:00
20         85548      5746            57.46           2024-12-18T14:47:08.664345+08:00
5          85544      5683            56.83           2024-12-18T14:47:08.665183+08:00
6          85563      5511            55.11           2024-12-18T14:47:08.66519+08:00
13         85547      5813            58.13           2024-12-18T14:47:08.671383+08:00
10         85551      5828            58.28           2024-12-18T14:47:08.672108+08:00
2          85560      5663            56.63           2024-12-18T14:47:08.689086+08:00
16         85540      5797            57.97           2024-12-18T14:47:08.690001+08:00
9          85558      5644            56.44           2024-12-18T14:47:08.690054+08:00
23         85546      5721            57.21           2024-12-18T14:47:08.693612+08:00
7          85561      5634            56.34           2024-12-18T14:47:08.698895+08:00
21         85543      5816            58.16           2024-12-18T14:47:08.701603+08:00
12         85556      5655            56.55           2024-12-18T14:47:08.707717+08:00
11         85555      5711            57.11           2024-12-18T14:47:08.715053+08:00
19         85541      5851            58.51           2024-12-18T14:47:08.717873+08:00
4          85545      5823            58.23           2024-12-18T14:47:08.734587+08:00
15         85562      5686            56.86           2024-12-18T14:47:08.735262+08:00
18         85542      5863            58.63           2024-12-18T14:47:08.737858+08:00
14         85553      5512            55.12           2024-12-18T14:47:08.740356+08:00
2          85560      5715            57.15           2024-12-18T14:47:08.741253+08:00
10         85551      5914            59.14           2024-12-18T14:47:08.758967+08:00
8          85557      5727            57.27           2024-12-18T14:47:08.760021+08:00
3          85559      5742            57.42           2024-12-18T14:47:08.760495+08:00
17         85550      5933            59.33           2024-12-18T14:47:08.768172+08:00
20         85548      5853            58.53           2024-12-18T14:47:08.77161+08:00
22         85549      5967            59.67           2024-12-18T14:47:08.780189+08:00
21         85543      5900            59.00           2024-12-18T14:47:08.784812+08:00
5          85544      5803            58.03           2024-12-18T14:47:08.784912+08:00
23         85546      5828            58.28           2024-12-18T14:47:08.800504+08:00
6          85563      5651            56.51           2024-12-18T14:47:08.805379+08:00
13         85547      5953            59.53           2024-12-18T14:47:08.811166+08:00
1          85554      5801            58.01           2024-12-18T14:47:08.817913+08:00
20         85548      5900            59.00           2024-12-18T14:47:08.818353+08:00
0          85552      5973            59.73           2024-12-18T14:47:08.832329+08:00
17         85550      6000            60.00           2024-12-18T14:47:08.834723+08:00
11         85555      5834            58.34           2024-12-18T14:47:08.838144+08:00
12         85556      5789            57.89           2024-12-18T14:47:08.842383+08:00
10         85551      6000            60.00           2024-12-18T14:47:08.844125+08:00
7          85561      5781            57.81           2024-12-18T14:47:08.845538+08:00
14         85553      5621            56.21           2024-12-18T14:47:08.849175+08:00
9          85558      5808            58.08           2024-12-18T14:47:08.854256+08:00
19         85541      6005            60.05           2024-12-18T14:47:08.871906+08:00
16         85540      5986            59.86           2024-12-18T14:47:08.878632+08:00
5          85544      5900            59.00           2024-12-18T14:47:08.881509+08:00
4          85545      5986            59.86           2024-12-18T14:47:08.897713+08:00
21         85543      6017            60.17           2024-12-18T14:47:08.90186+08:00
11         85555      5900            59.00           2024-12-18T14:47:08.903532+08:00
22         85549      6093            60.93           2024-12-18T14:47:08.906306+08:00
18         85542      6032            60.32           2024-12-18T14:47:08.90677+08:00
23         85546      5937            59.37           2024-12-18T14:47:08.909853+08:00
15         85562      5865            58.65           2024-12-18T14:47:08.91481+08:00
20         85548      6000            60.00           2024-12-18T14:47:08.918355+08:00
2          85560      5899            58.99           2024-12-18T14:47:08.924626+08:00
3          85559      5916            59.16           2024-12-18T14:47:08.934422+08:00
17         85550      6100            61.00           2024-12-18T14:47:08.934725+08:00
14         85553      5708            57.08           2024-12-18T14:47:08.936696+08:00
8          85557      5907            59.07           2024-12-18T14:47:08.939307+08:00
1          85554      5941            59.41           2024-12-18T14:47:08.957325+08:00
13         85547      6104            61.04           2024-12-18T14:47:08.962373+08:00
6          85563      5809            58.09           2024-12-18T14:47:08.96336+08:00
9          85558      5920            59.20           2024-12-18T14:47:08.965713+08:00
5          85544      6004            60.04           2024-12-18T14:47:08.985805+08:00
15         85562      5938            59.38           2024-12-18T14:47:08.987415+08:00
12         85556      5941            59.41           2024-12-18T14:47:08.994215+08:00
10         85551      6156            61.56           2024-12-18T14:47:09.000779+08:00
22         85549      6189            61.89           2024-12-18T14:47:09.001986+08:00
0          85552      6147            61.47           2024-12-18T14:47:09.006714+08:00
19         85541      6142            61.42           2024-12-18T14:47:09.008569+08:00
11         85555      6005            60.05           2024-12-18T14:47:09.009185+08:00
4          85545      6114            61.14           2024-12-18T14:47:09.024832+08:00
16         85540      6141            61.41           2024-12-18T14:47:09.03393+08:00
18         85542      6171            61.71           2024-12-18T14:47:09.045395+08:00
21         85543      6162            61.62           2024-12-18T14:47:09.047633+08:00
7          85561      5983            59.83           2024-12-18T14:47:09.04729+08:00
12         85556      6000            60.00           2024-12-18T14:47:09.052585+08:00
15         85562      6003            60.03           2024-12-18T14:47:09.052939+08:00
6          85563      5900            59.00           2024-12-18T14:47:09.05345+08:00
13         85547      6202            62.02           2024-12-18T14:47:09.059439+08:00
22         85549      6247            62.47           2024-12-18T14:47:09.060118+08:00
0          85552      6201            62.01           2024-12-18T14:47:09.060681+08:00
1          85554      6045            60.45           2024-12-18T14:47:09.061464+08:00
23         85546      6101            61.01           2024-12-18T14:47:09.073786+08:00
20         85548      6159            61.59           2024-12-18T14:47:09.078245+08:00
14         85553      5859            58.59           2024-12-18T14:47:09.087311+08:00
18         85542      6219            62.19           2024-12-18T14:47:09.093843+08:00
1          85554      6100            61.00           2024-12-18T14:47:09.116047+08:00
5          85544      6139            61.39           2024-12-18T14:47:09.121031+08:00
17         85550      6295            62.95           2024-12-18T14:47:09.129742+08:00
8          85557      6101            61.01           2024-12-18T14:47:09.133208+08:00
9          85558      6092            60.92           2024-12-18T14:47:09.13835+08:00
2          85560      6117            61.17           2024-12-18T14:47:09.143385+08:00
3          85559      6126            61.26           2024-12-18T14:47:09.14489+08:00
12         85556      6100            61.00           2024-12-18T14:47:09.152585+08:00
0          85552      6300            63.00           2024-12-18T14:47:09.159264+08:00
11         85555      6160            61.60           2024-12-18T14:47:09.164331+08:00
13         85547      6310            63.10           2024-12-18T14:47:09.16771+08:00
6          85563      6016            60.16           2024-12-18T14:47:09.169646+08:00
16         85540      6287            62.87           2024-12-18T14:47:09.180277+08:00
14         85553      5953            59.53           2024-12-18T14:47:09.180879+08:00
9          85558      6142            61.42           2024-12-18T14:47:09.18807+08:00
23         85546      6217            62.17           2024-12-18T14:47:09.189313+08:00
10         85551      6348            63.48           2024-12-18T14:47:09.192522+08:00
4          85545      6282            62.82           2024-12-18T14:47:09.192859+08:00
18         85542      6319            63.19           2024-12-18T14:47:09.193363+08:00
19         85541      6329            63.29           2024-12-18T14:47:09.19623+08:00
22         85549      6391            63.91           2024-12-18T14:47:09.204862+08:00
21         85543      6320            63.20           2024-12-18T14:47:09.205652+08:00
7          85561      6145            61.45           2024-12-18T14:47:09.209965+08:00
1          85554      6200            62.00           2024-12-18T14:47:09.216046+08:00
20         85548      6297            62.97           2024-12-18T14:47:09.216065+08:00
15         85562      6168            61.68           2024-12-18T14:47:09.218076+08:00
5          85544      6249            62.49           2024-12-18T14:47:09.231263+08:00
8          85557      6200            62.00           2024-12-18T14:47:09.232576+08:00
9          85558      6200            62.00           2024-12-18T14:47:09.245439+08:00
14         85553      6029            60.29           2024-12-18T14:47:09.257808+08:00
3          85559      6245            62.45           2024-12-18T14:47:09.263688+08:00
6          85563      6115            61.15           2024-12-18T14:47:09.269208+08:00
2          85560      6248            62.48           2024-12-18T14:47:09.274416+08:00
12         85556      6221            62.21           2024-12-18T14:47:09.274543+08:00
17         85550      6440            64.40           2024-12-18T14:47:09.274877+08:00
0          85552      6419            64.19           2024-12-18T14:47:09.278904+08:00
16         85540      6402            64.02           2024-12-18T14:47:09.294395+08:00
13         85547      6444            64.44           2024-12-18T14:47:09.301555+08:00
18         85542      6427            64.27           2024-12-18T14:47:09.30192+08:00
4          85545      6396            63.96           2024-12-18T14:47:09.307229+08:00
21         85543      6424            64.24           2024-12-18T14:47:09.308996+08:00
23         85546      6340            63.40           2024-12-18T14:47:09.312462+08:00
22         85549      6505            65.05           2024-12-18T14:47:09.318724+08:00
10         85551      6476            64.76           2024-12-18T14:47:09.320747+08:00
11         85555      6317            63.17           2024-12-18T14:47:09.320828+08:00
19         85541      6454            64.54           2024-12-18T14:47:09.321012+08:00
20         85548      6411            64.11           2024-12-18T14:47:09.330181+08:00
7          85561      6266            62.66           2024-12-18T14:47:09.330449+08:00
5          85544      6355            63.55           2024-12-18T14:47:09.336507+08:00
15         85562      6292            62.92           2024-12-18T14:47:09.342079+08:00
9          85558      6300            63.00           2024-12-18T14:47:09.345438+08:00
14         85553      6129            61.29           2024-12-18T14:47:09.35701+08:00
8          85557      6327            63.27           2024-12-18T14:47:09.359454+08:00
1          85554      6351            63.51           2024-12-18T14:47:09.367264+08:00
6          85563      6215            62.15           2024-12-18T14:47:09.369406+08:00
23         85546      6400            64.00           2024-12-18T14:47:09.372308+08:00
19         85541      6513            65.13           2024-12-18T14:47:09.380171+08:00
3          85559      6371            63.71           2024-12-18T14:47:09.390306+08:00
12         85556      6350            63.50           2024-12-18T14:47:09.403535+08:00
0          85552      6547            65.47           2024-12-18T14:47:09.406804+08:00
2          85560      6382            63.82           2024-12-18T14:47:09.407747+08:00
17         85550      6579            65.79           2024-12-18T14:47:09.413987+08:00
16         85540      6525            65.25           2024-12-18T14:47:09.418004+08:00
14         85553      6200            62.00           2024-12-18T14:47:09.427826+08:00
18         85542      6554            65.54           2024-12-18T14:47:09.429029+08:00
4          85545      6522            65.22           2024-12-18T14:47:09.432883+08:00
5          85544      6454            64.54           2024-12-18T14:47:09.436365+08:00
21         85543      6571            65.71           2024-12-18T14:47:09.455946+08:00
13         85547      6605            66.05           2024-12-18T14:47:09.462421+08:00
19         85541      6605            66.05           2024-12-18T14:47:09.472345+08:00
11         85555      6469            64.69           2024-12-18T14:47:09.472652+08:00
23         85546      6501            65.01           2024-12-18T14:47:09.473362+08:00
1          85554      6460            64.60           2024-12-18T14:47:09.476849+08:00
20         85548      6560            65.60           2024-12-18T14:47:09.478559+08:00
10         85551      6639            66.39           2024-12-18T14:47:09.483881+08:00
9          85558      6441            64.41           2024-12-18T14:47:09.48644+08:00
15         85562      6440            64.40           2024-12-18T14:47:09.490083+08:00
22         85549      6683            66.83           2024-12-18T14:47:09.496104+08:00
6          85563      6345            63.45           2024-12-18T14:47:09.499106+08:00
7          85561      6439            64.39           2024-12-18T14:47:09.503191+08:00
8          85557      6478            64.78           2024-12-18T14:47:09.510474+08:00
0          85552      6656            66.56           2024-12-18T14:47:09.515933+08:00
12         85556      6469            64.69           2024-12-18T14:47:09.522185+08:00
5          85544      6548            65.48           2024-12-18T14:47:09.529972+08:00
14         85553      6303            63.03           2024-12-18T14:47:09.531487+08:00
3          85559      6513            65.13           2024-12-18T14:47:09.532277+08:00
16         85540      6649            66.49           2024-12-18T14:47:09.541994+08:00
18         85542      6669            66.69           2024-12-18T14:47:09.54411+08:00
2          85560      6520            65.20           2024-12-18T14:47:09.54562+08:00
17         85550      6715            67.15           2024-12-18T14:47:09.55038+08:00
4          85545      6642            66.42           2024-12-18T14:47:09.55363+08:00
19         85541      6705            67.05           2024-12-18T14:47:09.571684+08:00
23         85546      6600            66.00           2024-12-18T14:47:09.572305+08:00
13         85547      6723            67.23           2024-12-18T14:47:09.581323+08:00
20         85548      6666            66.66           2024-12-18T14:47:09.584871+08:00
21         85543      6701            67.01           2024-12-18T14:47:09.586162+08:00
12         85556      6541            65.41           2024-12-18T14:47:09.593707+08:00
16         85540      6703            67.03           2024-12-18T14:47:09.59544+08:00
11         85555      6601            66.01           2024-12-18T14:47:09.605024+08:00
7          85561      6546            65.46           2024-12-18T14:47:09.61081+08:00
1          85554      6595            65.95           2024-12-18T14:47:09.611716+08:00
10         85551      6774            67.74           2024-12-18T14:47:09.618587+08:00
6          85563      6465            64.65           2024-12-18T14:47:09.619098+08:00
15         85562      6572            65.72           2024-12-18T14:47:09.621857+08:00
9          85558      6581            65.81           2024-12-18T14:47:09.62715+08:00
14         85553      6400            64.00           2024-12-18T14:47:09.627824+08:00
22         85549      6821            68.21           2024-12-18T14:47:09.634803+08:00
8          85557      6614            66.14           2024-12-18T14:47:09.64648+08:00
5          85544      6667            66.67           2024-12-18T14:47:09.649444+08:00
12         85556      6600            66.00           2024-12-18T14:47:09.652576+08:00
0          85552      6814            68.14           2024-12-18T14:47:09.673743+08:00
15         85562      6629            66.29           2024-12-18T14:47:09.678638+08:00
17         85550      6852            68.52           2024-12-18T14:47:09.687505+08:00
23         85546      6716            67.16           2024-12-18T14:47:09.688517+08:00
6          85563      6537            65.37           2024-12-18T14:47:09.691193+08:00
4          85545      6781            67.81           2024-12-18T14:47:09.692438+08:00
20         85548      6775            67.75           2024-12-18T14:47:09.693529+08:00
13         85547      6836            68.36           2024-12-18T14:47:09.693694+08:00
3          85559      6679            66.79           2024-12-18T14:47:09.697764+08:00
16         85540      6807            68.07           2024-12-18T14:47:09.699734+08:00
2          85560      6675            66.75           2024-12-18T14:47:09.700938+08:00
18         85542      6834            68.34           2024-12-18T14:47:09.708835+08:00
11         85555      6714            67.14           2024-12-18T14:47:09.717712+08:00
1          85554      6723            67.23           2024-12-18T14:47:09.739021+08:00
19         85541      6880            68.80           2024-12-18T14:47:09.747264+08:00
14         85553      6521            65.21           2024-12-18T14:47:09.749048+08:00
21         85543      6865            68.65           2024-12-18T14:47:09.749944+08:00
6          85563      6600            66.00           2024-12-18T14:47:09.75344+08:00
7          85561      6697            66.97           2024-12-18T14:47:09.761709+08:00
10         85551      6920            69.20           2024-12-18T14:47:09.764244+08:00
15         85562      6716            67.16           2024-12-18T14:47:09.765875+08:00
12         85556      6726            67.26           2024-12-18T14:47:09.779096+08:00
8          85557      6753            67.53           2024-12-18T14:47:09.785289+08:00
22         85549      6976            69.76           2024-12-18T14:47:09.789815+08:00
5          85544      6810            68.10           2024-12-18T14:47:09.791806+08:00
9          85558      6748            67.48           2024-12-18T14:47:09.79398+08:00
11         85555      6801            68.01           2024-12-18T14:47:09.805446+08:00
23         85546      6838            68.38           2024-12-18T14:47:09.811115+08:00
0          85552      6954            69.54           2024-12-18T14:47:09.813873+08:00
17         85550      6983            69.83           2024-12-18T14:47:09.818595+08:00
2          85560      6795            67.95           2024-12-18T14:47:09.821276+08:00
16         85540      6918            69.18           2024-12-18T14:47:09.811142+08:00
18         85542      6947            69.47           2024-12-18T14:47:09.822242+08:00
13         85547      6967            69.67           2024-12-18T14:47:09.825251+08:00
4          85545      6915            69.15           2024-12-18T14:47:09.826002+08:00
21         85543      6962            69.62           2024-12-18T14:47:09.847016+08:00
20         85548      6932            69.32           2024-12-18T14:47:09.85043+08:00
